,MktDate,Instrument,MachineTime,ExchangeTime,Bid,Bid1,Bid2,Bid3,Bid4,Ask,Ask1,Ask2,Ask3,Ask4,BidSize,BidSize1,BidSize2,BidSize3,BidSize4,AskSize,AskSize1,AskSize2,AskSize3,AskSize4,LastPrice,AccVolume,AccTurnOver,Volume,TurnOver,Pred,DATA_SOURCE,AS_OF_DATE
16967,20210125,OI0001,664667178677320049,664667178750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,8,29,49,18,23,25,48,47,139,152,9791.0,63610,6225167580.0,0.0,6225167580.0,-0.02218900000116264,EsunnyL2,20210125
16969,20210125,OI0001,664667178927580560,664667179000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,8,29,49,18,23,25,52,47,139,152,9791.0,63610,6225167580.0,0.0,0.0,-0.02875099999982922,EsunnyL2,20210125
16970,20210125,OI0001,664667179177567311,664667179250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,8,29,49,18,23,26,53,47,139,152,9791.0,63610,6225167580.0,0.0,292980.0,-0.07471599999917089,EsunnyL2,20210125
16972,20210125,OI0001,664667179427570585,664667179500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,8,29,49,18,23,26,52,47,139,152,9791.0,63610,6225167580.0,0.0,0.0,-0.06565299999965646,EsunnyL2,20210125
16974,20210125,OI0001,664667179677701748,664667179750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,7,29,49,18,23,26,52,47,139,152,9791.0,63611,6225265490.0,0.0,6225265490.0,-0.1038860000007844,EsunnyL2,20210125
16975,20210125,OI0001,664667179927754030,664667180000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,6,29,49,18,23,36,52,47,139,152,9791.0,63611,6225265490.0,0.0,6225265490.0,-0.18351000000075146,EsunnyL2,20210125
16978,20210125,OI0001,664667180177918407,664667180250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,2,29,49,18,23,40,48,47,139,152,9791.0,63613,6225461310.0,0.0,6225461310.0,-0.19577200000094308,EsunnyL2,20210125
16980,20210125,OI0001,664667180427995324,664667180500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,30,49,18,23,16,4,39,48,47,139,9791.0,63614,6225559220.0,0.0,6225559220.0,-0.11594900000091002,EsunnyL2,20210125
16981,20210125,OI0001,664667180678106652,664667180750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9792.0,9793.0,9794.0,9795.0,9796.0,34,49,18,23,16,41,249,47,139,152,9791.0,63618,6225950860.0,0.0,6225950860.0,-0.062026999999943655,EsunnyL2,20210125
16983,20210125,OI0001,664667180928050936,664667181000000000,9790.0,9792.0,9791.0,9790.0,9789.0,9791.0,9795.0,9796.0,9797.0,9798.0,34,38,8,14,28,3,146,172,77,49,9791.0,63618,0.0,0.0,-6225950860.0,-0.130777999998827,EFH_SF,20210125
16985,20210125,OI0001,664667181178340100,664667181250000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,14,29,18,23,16,5,39,239,36,139,9791.0,63618,6225950860.0,0.0,6225950860.0,-0.1852470000012545,EsunnyL2,20210125
16986,20210125,OI0001,664667181428403022,664667181500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,15,29,18,23,16,7,42,249,36,139,9791.0,63621,6226244590.0,0.0,6226244590.0,-0.14297099999930651,EsunnyL2,20210125
16988,20210125,OI0001,664667181678475241,664667181750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,13,29,18,23,16,11,43,249,36,139,9791.0,63621,6226244590.0,0.0,0.0,-0.14958200000000943,EsunnyL2,20210125
16989,20210125,OI0001,664667181928412804,664667182000000000,9790.0,9791.0,9790.0,9789.0,9788.0,9791.0,9794.0,9795.0,9796.0,9797.0,33,228,27,29,19,18,37,139,154,77,9791.0,63622,6226048920.0,1.0,-195670.0,-0.10235699999975623,EFH_SF,20210125
16991,20210125,OI0001,664667182178590629,664667182250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,12,35,29,18,23,41,249,36,138,152,9791.0,63640,6228104880.0,0.0,6228104880.0,-0.14717399999972258,EsunnyL2,20210125
16993,20210125,OI0001,664667182428700328,664667182500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9792.0,9793.0,9794.0,9795.0,9796.0,35,29,18,23,16,45,250,37,137,151,9791.0,63652,6229279800.0,0.0,6229279800.0,-0.02525900000000547,EsunnyL2,20210125
16995,20210125,OI0001,664667182678809677,664667182750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,35,29,18,23,16,1,43,250,37,127,9791.0,63652,6229279800.0,0.0,295080.0,-0.12418299999990268,EsunnyL2,20210125
16997,20210125,OI0001,664667182928804100,664667183000000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,35,29,18,23,16,1,43,250,37,127,9791.0,63653,6229377710.0,0.0,6229377710.0,-0.046938999999838416,EsunnyL2,20210125
16999,20210125,OI0001,664667183178894615,664667183250000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,37,29,18,23,16,1,43,249,37,127,9791.0,63653,6229377710.0,0.0,6229377710.0,-0.08335299999998824,EsunnyL2,20210125
17000,20210125,OI0001,664667183428934432,664667183500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,39,29,18,23,16,1,43,248,37,127,9791.0,63653,6229377710.0,0.0,295130.0,-0.04274900000018533,EsunnyL2,20210125
17002,20210125,OI0001,664667183679182541,664667183750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,39,29,18,23,16,1,44,248,37,127,9791.0,63653,6229377710.0,0.0,0.0,-0.027043999998568324,EsunnyL2,20210125
17003,20210125,OI0001,664667183929095542,664667184000000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,39,29,18,23,16,1,45,248,37,127,9791.0,63653,6229377710.0,0.0,0.0,-0.04501699999855191,EsunnyL2,20210125
17004,20210125,OI0001,664667184179244143,664667184250000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,32,29,18,23,16,1,45,248,37,127,9790.0,63660,6230063010.0,0.0,6230063010.0,-0.1134779999993043,EsunnyL2,20210125
17007,20210125,OI0001,664667184429380256,664667184500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,32,29,18,23,16,1,45,248,37,127,9791.0,63661,6230160920.0,0.0,6230160920.0,-0.15550099999927625,EsunnyL2,20210125
17008,20210125,OI0001,664667184679371051,664667184750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,32,29,18,23,16,2,45,248,37,126,9791.0,63661,6230160920.0,0.0,6230160920.0,-0.14243599999826984,EsunnyL2,20210125
17010,20210125,OI0001,664667184929362358,664667185000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,152,234,27,28,18,250,44,139,154,78,9792.0,63712,0.0,51.0,-6230160920.0,-0.024019999998927233,EFH_SF,20210125
17011,20210125,OI0001,664667185179602989,664667185250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,156,5,31,29,18,208,33,126,151,78,9793.0,63754,6239267830.0,0.0,6239267830.0,0.2524589999993623,EsunnyL2,20210125
17014,20210125,OI0001,664667185429671205,664667185500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,146,5,31,29,17,208,33,126,151,78,9792.0,63764,6240247030.0,0.0,6240247030.0,-0.20316300000013143,EsunnyL2,20210125
17016,20210125,OI0001,664667185679833565,664667185750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,98,5,31,29,17,206,33,126,151,78,9793.0,63814,6245143050.0,0.0,6245143050.0,0.017945999999938067,EsunnyL2,20210125
17018,20210125,OI0001,664667185929861684,664667186000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,96,5,32,29,17,206,33,126,151,78,9792.0,63815,6245240970.0,0.0,6245240970.0,-0.17959800000062387,EsunnyL2,20210125
17020,20210125,OI0001,664667186179982166,664667186250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,95,5,33,29,17,206,33,126,151,78,9792.0,63816,6245338890.0,0.0,6245338890.0,-0.2146389999998064,EsunnyL2,20210125
17022,20210125,OI0001,664667186430100751,664667186500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,296,5,33,29,17,206,33,126,151,78,9792.0,63816,6245338890.0,0.0,305130.0,-0.20966600000065228,EsunnyL2,20210125
17023,20210125,OI0001,664667186680186919,664667186750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,287,5,33,29,17,97,33,126,151,78,9792.0,63935,6256992460.0,119.0,11653570.0,-0.11275300000124844,EsunnyL2,20210125
17025,20210125,OI0001,664667186930260789,664667187000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,241,5,33,29,17,76,33,126,151,78,9792.0,64004,6263749170.0,0.0,6263749170.0,-0.22600599999896076,EsunnyL2,20210125
17027,20210125,OI0001,664667187180412837,664667187250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,1,5,33,29,17,77,33,126,151,78,9792.0,64086,6271778620.0,0.0,6271778620.0,-0.18873700000040117,EsunnyL2,20210125
17028,20210125,OI0001,664667187430417865,664667187500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,5,33,30,17,22,6,107,33,126,151,9792.0,64105,6273639100.0,0.0,6273639100.0,-0.022657000001345295,EsunnyL2,20210125
17031,20210125,OI0001,664667187680538564,664667187750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,7,33,30,17,22,10,117,33,127,151,9792.0,64105,6273639100.0,0.0,6273639100.0,-0.11876200000006065,EsunnyL2,20210125
17033,20210125,OI0001,664667187930587270,664667188000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,8,33,30,17,22,117,33,127,151,78,9792.0,64115,6274618300.0,0.0,6274618300.0,-0.14475499999934982,EsunnyL2,20210125
17034,20210125,OI0001,664667188180656254,664667188250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,11,33,30,17,22,117,33,126,154,78,9792.0,64115,6274618300.0,0.0,6274618300.0,-0.14463599999908183,EsunnyL2,20210125
17037,20210125,OI0001,664667188430806209,664667188500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,11,13,30,17,22,10,117,33,126,154,9792.0,64115,6274618300.0,0.0,-316750.0,-0.28909899999962363,EsunnyL2,20210125
17038,20210125,OI0001,664667188680851497,664667188750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,190,1,13,30,17,117,33,126,151,78,9792.0,64144,6277457850.0,0.0,6277457850.0,-0.39290100000107486,EsunnyL2,20210125
17040,20210125,OI0001,664667188930904603,664667189000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,193,4,13,30,17,20,33,126,154,78,9793.0,64241,6286957060.0,0.0,-309610.0,0.3647189999992406,EsunnyL2,20210125
17042,20210125,OI0001,664667189181016971,664667189250000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,5,193,4,13,30,35,127,151,78,48,9793.0,64261,6288915660.0,0.0,6288915660.0,0.020583999999871594,EsunnyL2,20210125
17044,20210125,OI0001,664667189431016489,664667189500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,3,4,13,30,17,15,29,127,151,78,9792.0,64266,6289405300.0,5.0,489640.0,-0.32497499999954016,EsunnyL2,20210125
17045,20210125,OI0001,664667189681243723,664667189750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,6,9,30,17,22,8,17,29,127,151,9792.0,64276,6290384500.0,0.0,6290384500.0,-0.26241699999991397,EsunnyL2,20210125
17047,20210125,OI0001,664667189931150868,664667190000000000,9790.0,9791.0,9790.0,9789.0,9788.0,9792.0,9794.0,9795.0,9796.0,9797.0,11,35,14,29,19,9,210,139,173,78,9792.0,64289,0.0,13.0,-6290384500.0,-0.1303829999997106,EFH_SF,20210125
17048,20210125,OI0001,664667190181424671,664667190250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,2,16,30,17,22,4,19,29,127,151,9792.0,64295,6292244910.0,0.0,-306740.0,-0.12270499999976892,EsunnyL2,20210125
17051,20210125,OI0001,664667190431488909,664667190500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,9,16,30,17,22,7,17,29,127,151,9792.0,64296,6292342830.0,0.0,6292342830.0,-0.05202199999985169,EsunnyL2,20210125
17052,20210125,OI0001,664667190681540469,664667190750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,3,14,16,30,17,19,29,127,151,78,9792.0,64303,6293028270.0,0.0,-306340.0,-0.1256119999998191,EsunnyL2,20210125
17055,20210125,OI0001,664667190931627524,664667191000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,14,16,30,17,22,21,29,127,151,78,9792.0,64309,6293615790.0,0.0,6293615790.0,-0.06061700000100245,EsunnyL2,20210125
17057,20210125,OI0001,664667191182907272,664667191250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,16,16,30,17,22,22,32,127,151,78,9792.0,64309,6293615790.0,0.0,6293615790.0,-0.10248800000044866,EsunnyL2,20210125
17059,20210125,OI0001,664667191681836916,664667191750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,16,16,30,17,22,1,20,32,127,151,9792.0,64309,6293615790.0,0.0,6293615790.0,-0.1054999999996653,EsunnyL2,20210125
17060,20210125,OI0001,664667191931815242,664667192000000000,9791.0,9791.0,9790.0,9789.0,9788.0,9792.0,9794.0,9795.0,9796.0,9797.0,16,10,27,29,20,56,32,146,173,77,9792.0,64309,0.0,0.0,-6293615790.0,-0.05677799999830313,EFH_SF,20210125
17061,20210125,OI0001,664667192182003060,664667192250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,11,16,30,17,22,56,20,28,127,151,9792.0,64309,6293615790.0,0.0,6293615790.0,-0.1239449999993667,EsunnyL2,20210125
17063,20210125,OI0001,664667192432037835,664667192500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,7,16,30,17,22,56,20,28,127,151,9792.0,64309,6293615790.0,0.0,6293615790.0,-0.1255940000010014,EsunnyL2,20210125
17065,20210125,OI0001,664667192932333184,664667193000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,7,16,31,17,23,56,20,29,127,151,9792.0,64309,6293615790.0,0.0,0.0,-0.15177700000094774,EsunnyL2,20210125
17066,20210125,OI0001,664667193182407908,664667193250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,6,16,31,17,23,56,20,29,127,151,9792.0,64309,6293615790.0,0.0,6293615790.0,-0.04889499999990221,EsunnyL2,20210125
17068,20210125,OI0001,664667193432441238,664667193500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,207,16,31,17,23,56,20,30,127,151,9792.0,64309,6293615790.0,0.0,6293615790.0,-0.13273599999956787,EsunnyL2,20210125
17071,20210125,OI0001,664667193682647197,664667193750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,208,16,32,17,23,19,20,30,127,151,9792.0,64347,6297336750.0,0.0,6297336750.0,0.04796199999873352,EsunnyL2,20210125
17072,20210125,OI0001,664667193932685756,664667194000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,7,16,32,17,23,11,20,30,127,151,9792.0,64355,6298120110.0,8.0,783360.0,0.1371259999996255,EsunnyL2,20210125
17074,20210125,OI0001,664667194182699859,664667194250000000,9790.0,9789.0,9788.0,9787.0,9786.0,9792.0,9793.0,9794.0,9795.0,9796.0,18,32,17,23,15,17,20,30,127,151,9791.0,64362,6298805480.0,0.0,6298805480.0,0.06587799999942945,EsunnyL2,20210125
17076,20210125,OI0001,664667194432864921,664667194500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,24,32,17,23,15,4,41,20,30,127,9791.0,64362,6298805480.0,0.0,6298805480.0,0.0167860000001383,EsunnyL2,20210125
17078,20210125,OI0001,664667194682951265,664667194750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,24,32,17,23,15,6,41,20,28,127,9791.0,64362,6298805480.0,0.0,6298805480.0,-0.01352500000029977,EsunnyL2,20210125
17079,20210125,OI0001,664667194932894757,664667195000000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,16,49,18,23,16,5,39,48,47,139,9791.0,64363,0.0,1.0,-6298805480.0,-0.015508000000409083,EFH_SF,20210125
17081,20210125,OI0001,664667195183139769,664667195250000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,16,32,17,23,15,6,19,18,28,127,9791.0,64364,6299001300.0,0.0,6299001300.0,-0.025910999998814077,EsunnyL2,20210125
17083,20210125,OI0001,664667195433180494,664667195500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,15,32,17,23,15,7,19,18,28,127,9791.0,64364,6299001300.0,0.0,6299001300.0,-0.02126200000020617,EsunnyL2,20210125
17084,20210125,OI0001,664667195683391393,664667195750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,14,32,17,23,15,7,19,18,28,127,9790.0,64366,6299197100.0,0.0,6299197100.0,0.01479999999901338,EsunnyL2,20210125
17086,20210125,OI0001,664667196183665445,664667196250000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,14,32,17,23,15,7,19,18,29,127,9790.0,64366,6299197100.0,0.0,0.0,-0.02779999999984284,EsunnyL2,20210125
17087,20210125,OI0001,664667196433590545,664667196500000000,9789.0,9788.0,9787.0,9786.0,9785.0,9791.0,9792.0,9793.0,9794.0,9795.0,33,17,23,15,62,10,19,18,29,127,9790.0,64380,6300567700.0,0.0,6300567700.0,0.029001000000789645,EsunnyL2,20210125
17089,20210125,OI0001,664667196683727643,664667196750000000,9789.0,9788.0,9787.0,9786.0,9785.0,9791.0,9792.0,9793.0,9794.0,9795.0,33,17,23,15,62,12,49,18,29,227,9790.0,64382,6300763500.0,0.0,6300763500.0,-0.08797299999969255,EsunnyL2,20210125
17091,20210125,OI0001,664667196933613310,664667197000000000,9789.0,9792.0,9791.0,9790.0,9789.0,9790.0,9795.0,9796.0,9797.0,9798.0,33,38,9,14,28,1,150,172,77,49,9790.0,64382,0.0,0.0,-6300763500.0,-0.01737200000025041,EFH_SF,20210125
17092,20210125,OI0001,664667197183805484,664667197250000000,9789.0,9788.0,9787.0,9786.0,9785.0,9790.0,9791.0,9792.0,9793.0,9794.0,33,17,23,15,62,3,12,49,18,29,9790.0,64384,6300959300.0,0.0,6300959300.0,-0.1089590000010503,EsunnyL2,20210125
17094,20210125,OI0001,664667197434012924,664667197500000000,9789.0,9788.0,9787.0,9786.0,9785.0,9790.0,9791.0,9792.0,9793.0,9794.0,33,17,23,15,62,3,12,49,18,29,9790.0,64385,6301057200.0,0.0,6301057200.0,-0.011303000001134933,EsunnyL2,20210125
17096,20210125,OI0001,664667197684040234,664667197750000000,9789.0,9788.0,9787.0,9786.0,9785.0,9790.0,9791.0,9792.0,9793.0,9794.0,33,17,23,15,62,3,12,49,18,29,9790.0,64385,6301057200.0,0.0,0.0,0.017488999999841326,EsunnyL2,20210125
17097,20210125,OI0001,664667197933969257,664667198000000000,9789.0,9792.0,9791.0,9790.0,9789.0,9790.0,9795.0,9796.0,9797.0,9798.0,53,37,9,15,28,2,149,172,77,49,9790.0,64386,0.0,1.0,-6301057200.0,0.09153300000070885,EFH_SF,20210125
17099,20210125,OI0001,664667198184222938,664667198250000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,4,52,17,24,15,12,48,21,29,215,9790.0,64389,6301448800.0,0.0,6301448800.0,0.008920999998736079,EsunnyL2,20210125
17101,20210125,OI0001,664667198434194184,664667198500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,6,52,17,24,15,12,48,21,29,215,9790.0,64389,6301448800.0,0.0,6301448800.0,-0.07446499999969092,EsunnyL2,20210125
17102,20210125,OI0001,664667198684368063,664667198750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,6,53,17,24,15,12,58,21,29,215,9790.0,64389,6301448800.0,0.0,0.0,-0.07446499999969092,EsunnyL2,20210125
17103,20210125,OI0001,664667198934354313,664667199000000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,6,53,17,24,15,12,58,22,29,215,9790.0,64389,6301448800.0,0.0,0.0,-0.06263500000022759,EsunnyL2,20210125
17105,20210125,OI0001,664667199184536885,664667199250000000,9789.0,9788.0,9787.0,9786.0,9785.0,9791.0,9792.0,9793.0,9794.0,9795.0,54,17,24,15,62,12,58,22,29,215,9790.0,64395,6302036200.0,0.0,6302036200.0,-0.10346500000014203,EsunnyL2,20210125
17107,20210125,OI0001,664667199434589884,664667199500000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,2,53,17,24,15,12,58,22,28,215,9790.0,64397,6302232000.0,0.0,6302232000.0,0.05362499999864667,EsunnyL2,20210125
17109,20210125,OI0001,664667199684638722,664667199750000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,10,53,17,24,15,13,58,19,28,215,9790.0,64397,6302232000.0,0.0,6302232000.0,-0.02803900000071735,EsunnyL2,20210125
17111,20210125,OI0001,664667199935007848,664667200000000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,12,53,17,24,15,13,58,19,28,215,9790.0,64397,6302232000.0,0.0,6302232000.0,-0.011454999999841675,EsunnyL2,20210125
17113,20210125,OI0001,664667200184777839,664667200250000000,9789.0,9788.0,9787.0,9786.0,9785.0,9791.0,9792.0,9793.0,9794.0,9795.0,54,17,24,15,62,13,59,19,28,215,9790.0,64411,6303602600.0,0.0,6303602600.0,-0.06154000000060478,EsunnyL2,20210125
17114,20210125,OI0001,664667200434947953,664667200500000000,9789.0,9788.0,9787.0,9786.0,9785.0,9791.0,9792.0,9793.0,9794.0,9795.0,54,17,24,15,62,13,59,19,28,215,9790.0,64411,6303602600.0,0.0,0.0,-0.38486900000134483,EsunnyL2,20210125
17115,20210125,OI0001,664667200935017025,664667201000000000,9789.0,9791.0,9790.0,9789.0,9788.0,9791.0,9794.0,9795.0,9796.0,9797.0,54,5,31,29,17,13,33,126,151,78,9790.0,64412,0.0,1.0,-6303602600.0,-0.10984600000119826,EFH_SF,20210125
17116,20210125,OI0001,664667201185150699,664667201250000000,9789.0,9788.0,9787.0,9786.0,9785.0,9791.0,9792.0,9793.0,9794.0,9795.0,54,17,24,15,62,13,60,19,28,215,9790.0,64412,6303700500.0,0.0,6303700500.0,-0.1326310000004014,EsunnyL2,20210125
17117,20210125,OI0001,664667201435217173,664667201500000000,9789.0,9788.0,9787.0,9786.0,9785.0,9790.0,9791.0,9792.0,9793.0,9794.0,50,17,24,15,62,2,13,60,19,28,9789.0,64416,6304092060.0,0.0,6304092060.0,0.009351999999125837,EsunnyL2,20210125
17119,20210125,OI0001,664667201685407779,664667201750000000,9789.0,9788.0,9787.0,9786.0,9785.0,9790.0,9791.0,9792.0,9793.0,9794.0,51,17,24,15,62,6,13,60,19,28,9789.0,64416,6304092060.0,0.0,6304092060.0,-0.07726000000002387,EsunnyL2,20210125
17121,20210125,OI0001,664667201935540595,664667202000000000,9789.0,9788.0,9787.0,9786.0,9785.0,9790.0,9791.0,9792.0,9793.0,9794.0,51,17,24,15,62,6,13,60,19,28,9789.0,64416,6304092060.0,0.0,0.0,-0.04533199999968929,EsunnyL2,20210125
17123,20210125,OI0001,664667202185592144,664667202250000000,9789.0,9788.0,9787.0,9786.0,9785.0,9790.0,9791.0,9792.0,9793.0,9794.0,51,17,24,15,62,7,13,61,19,28,9789.0,64416,6304092060.0,0.0,6304092060.0,-0.06885999999940395,EsunnyL2,20210125
